,episode,team_points,opponent_points,win_rate,avg_reward,policy_loss,value_loss,total_loss
54,55,4148.0,4487.0,30.909090909090907,-0.0481366459627329,-0.4686260819435119,0.2068764120340347,-0.0274366289377212
55,56,4199.0,4593.0,30.35714285714285,-0.0493387589013224,-0.4843392968177795,0.1614068150520324,-0.0807628333568573
56,57,4231.0,4718.0,29.82456140350877,-0.0519480519480519,-0.5785871744155884,0.0574649311602115,-0.2318286597728729
57,58,4338.0,4768.0,29.310344827586203,-0.0490677134445534,-0.5779126286506653,0.0368632562458515,-0.2520930469036102
58,59,4441.0,4822.0,28.8135593220339,-0.0463320463320463,-0.468713104724884,0.1034277230501174,-0.1309288293123245
59,60,4552.0,4868.0,28.33333333333333,-0.043684710351377,-0.5000831484794617,0.0281131640076637,-0.2219284176826477
60,61,4658.0,4919.0,27.86885245901639,-0.0410830999066293,-0.6404479146003723,0.1549410372972488,-0.1652829200029373
61,62,4798.0,4936.0,27.41935483870968,-0.0385674931129476,-0.6405452489852905,0.0493614412844181,-0.2709111869335174
62,63,4841.0,5050.0,26.984126984126984,-0.0406871609403255,-0.6093382835388184,0.1253026723861694,-0.1793664693832397
63,64,4954.0,5094.0,26.5625,-0.0382902938557435,-0.6247736811637878,0.0801722481846809,-0.2322145998477935
64,65,5029.0,5176.0,26.15384615384616,-0.0394736842105263,-0.546729564666748,0.047663539648056,-0.225701242685318
65,66,5107.0,5255.0,25.75757575757576,-0.0418825561312607,-0.5935972332954407,0.038768246769905,-0.258030354976654
66,67,5150.0,5369.0,25.37313432835821,-0.0438297872340425,-0.4686767756938934,0.0785491615533828,-0.1557892262935638
67,68,5205.0,5471.0,25.0,-0.0461022632020117,-0.5829095840454102,0.0957545861601829,-0.1957001984119415
68,69,5231.0,5602.0,24.637681159420293,-0.0483071841453344,-0.6235918998718262,0.1005991101264953,-0.2111968398094177
69,70,5321.0,5669.0,24.285714285714285,-0.0471928397070789,-0.5627495646476746,0.0696753785014152,-0.2116993963718414
70,71,5397.0,5750.0,23.943661971830984,-0.049318364073777,-0.5455201864242554,0.0704972147941589,-0.2022628784179687
71,72,5478.0,5826.0,23.61111111111111,-0.0482213438735177,-0.5779282450675964,0.3665009438991546,0.0775368213653564
72,73,5543.0,5918.0,23.28767123287671,-0.0491419656786271,-0.562407374382019,0.0436185933649539,-0.2375850975513458
73,74,5619.0,5999.0,22.97297297297297,-0.0511538461538461,-0.5916727185249329,0.0292820539325475,-0.2665542960166931
74,75,5724.0,6051.0,22.666666666666664,-0.0489749430523918,-0.6248143911361694,0.1278637200593948,-0.1845434755086898
75,76,5792.0,6140.0,22.36842105263158,-0.0498500749625187,-0.5935633182525635,0.0627648383378982,-0.2340168207883834
76,77,5847.0,6242.0,22.07792207792208,-0.0507031828275351,-0.6562051177024841,0.0382563024759292,-0.2898462414741516
77,78,5874.0,6372.0,21.7948717948718,-0.0525931336742147,-0.593670129776001,0.0235169529914855,-0.2733181118965149
78,79,5933.0,6470.0,21.51898734177216,-0.0544340302811824,-0.5935920476913452,0.0829454138875007,-0.2138506174087524
79,80,5987.0,6573.0,21.25,-0.0551994301994302,-0.6405059099197388,0.2667883634567261,-0.0534645915031433
80,81,6093.0,6624.0,20.98765432098765,-0.0530942334739803,-0.5155867338180542,0.3413813710212707,0.0835880041122436
81,82,6190.0,6684.0,20.73170731707317,-0.0520833333333333,-0.640417218208313,0.0255528874695301,-0.2946557104587555
82,83,6272.0,6759.0,20.48192771084337,-0.0510973936899862,-0.6561775207519531,0.0653480216860771,-0.2627407312393188
83,84,6329.0,6859.0,20.23809523809524,-0.051864406779661,-0.5624122619628906,0.0616151876747608,-0.2195909470319748
84,85,6349.0,6996.0,20.0,-0.05328418230563,-0.640468418598175,0.2542473673820495,-0.0659868419170379
85,86,6407.0,7095.0,19.76744186046512,-0.0549668874172185,-0.6561843156814575,0.0390080362558364,-0.2890841364860534
86,87,6526.0,7133.0,19.54022988505747,-0.0530451866404715,-0.6092079877853394,0.0660826340317726,-0.2385213673114776
87,88,6626.0,7190.0,19.318181818181817,-0.0511326860841424,-0.5779303312301636,0.1614835858345031,-0.1274815797805786
88,89,6694.0,7279.0,19.101123595505616,-0.0527831094049904,-0.5158722996711731,0.0242386329919099,-0.2336975187063217
89,90,6718.0,7412.0,18.88888888888889,-0.0543959519291587,-0.7072421908378601,0.0283930674195289,-0.3252280354499817
90,91,6766.0,7521.0,18.68131868131868,-0.055694618272841,-0.5936834812164307,0.0375178270041942,-0.2593239247798919
91,92,6814.0,7630.0,18.47826086956521,-0.0569659442724458,-0.6872915029525757,0.033229436725378,-0.3104163110256195
92,93,6889.0,7712.0,18.27956989247312,-0.0575980392156862,-0.6246716976165771,0.0739312171936035,-0.238404631614685
93,94,6969.0,7789.0,18.08510638297873,-0.0557913887204366,-0.6088716983795166,0.0419066771864891,-0.2625291645526886
94,95,7011.0,7904.0,17.894736842105264,-0.0572885422915416,-0.6635172963142395,0.0559002272784709,-0.2758584320545196
95,96,7131.0,7941.0,17.708333333333336,-0.055522565320665,-0.6093003153800964,0.0224626529961824,-0.2821874916553497
96,97,7190.0,8039.0,17.525773195876287,-0.0561434450323339,-0.59360671043396,0.1507725417613983,-0.1460308134555816
97,98,7298.0,8088.0,17.346938775510203,-0.054392088423502,-0.671821117401123,0.0255534164607524,-0.3103571534156799
98,99,7375.0,8168.0,17.17171717171717,-0.0558434081750143,-0.5947993397712708,0.0623787678778171,-0.2350209057331085
99,100,7467.0,8233.0,17.0,-0.0549857549857549,-0.6718294024467468,0.0353879667818546,-0.3005267381668091
100,101,7571.0,8286.0,16.831683168316832,-0.0533295711060948,-0.468662828207016,0.0631435737013816,-0.1711878478527069
101,102,7636.0,8378.0,16.666666666666664,-0.0539407490217998,-0.5623358488082886,0.0297004021704196,-0.2514675259590149
102,103,7743.0,8428.0,16.50485436893204,-0.0522966242390702,-0.6486474871635437,0.0293176006525754,-0.2950061559677124
103,104,7831.0,8497.0,16.346153846153847,-0.0507127192982456,-0.7341994047164917,0.0324456803500652,-0.3346540331840515
104,105,7906.0,8579.0,16.19047619047619,-0.0513307984790874,-0.7187210917472839,0.0193024780601263,-0.3400580585002899
105,106,7936.0,8706.0,16.037735849056602,-0.0524757804090419,-0.6249065399169922,0.0496423318982124,-0.2628109455108642
106,107,7979.0,8820.0,15.887850467289718,-0.0538379530916844,-0.6249181628227234,0.0579599328339099,-0.2544991374015808
107,108,8090.0,8866.0,15.74074074074074,-0.0522703273495248,-0.6093238592147827,0.0202429462224245,-0.2844189703464508
108,109,8113.0,9000.0,15.59633027522936,-0.0536087866108786,-0.7029459476470947,0.0614319667220115,-0.2900409996509552
109,110,8222.0,9048.0,15.454545454545451,-0.052099533437014,-0.702883780002594,0.0386175252497196,-0.3128243684768677
110,111,8245.0,9182.0,15.315315315315312,-0.053186022610483,-0.7029687166213989,0.0466838032007217,-0.3048005700111389
111,112,8329.0,9255.0,15.178571428571429,-0.0524439918533604,-0.6251165270805359,0.1572583317756652,-0.1552999317646026
112,113,8416.0,9325.0,15.04424778761062,-0.0509843513377082,-0.5624308586120605,0.0366986915469169,-0.2445167303085327
113,114,8564.0,9334.0,14.912280701754383,-0.0495495495495495,-0.6561782360076904,0.0390775650739669,-0.289011538028717
114,115,8628.0,9427.0,14.782608695652174,-0.0508432539682539,-0.6404491662979126,0.0367695540189743,-0.2834550142288208
115,116,8669.0,9543.0,14.6551724137931,-0.0518937530742744,-0.7652401328086853,0.1500800549983978,-0.2325400114059448
116,117,8743.0,9626.0,14.529914529914532,-0.053144807411019,-0.6092943549156189,0.0187156423926353,-0.2859315276145935
117,118,8794.0,9732.0,14.40677966101695,-0.0536750483558994,-0.6561011672019958,0.0410266630351543,-0.2870239317417145
118,119,8853.0,9830.0,14.285714285714285,-0.0541966426858513,-0.6869111061096191,0.0342407040297985,-0.3092148602008819
119,120,8930.0,9910.0,14.166666666666666,-0.0547098001902949,-0.6561216115951538,0.0583030618727207,-0.2697577476501465
120,121,9043.0,9954.0,14.049586776859504,-0.0533270410571024,-0.7499114274978638,0.0363954752683639,-0.3385602235794067
121,122,9144.0,10010.0,13.934426229508196,-0.0519419747309312,-0.6717650294303894,0.0255375280976295,-0.3103449940681457
122,123,9280.0,10031.0,13.821138211382117,-0.0505800464037122,-0.5779899954795837,0.2754447162151336,-0.0135502815246582
123,124,9353.0,10115.0,13.709677419354838,-0.0511049723756906,-0.6509474515914917,0.0317304730415344,-0.2937432527542114
124,125,9452.0,10173.0,13.6,-0.0497944266788487,-0.6404155492782593,0.2540464401245117,-0.0661613345146179
125,126,9459.0,10323.0,13.492063492063492,-0.0509741730856366,-0.6873651742935181,0.0148003734648227,-0.3288822174072265
126,127,9551.0,10388.0,13.385826771653544,-0.0496852517985611,-0.7497924566268921,0.0290317703038454,-0.3458644449710846
127,128,9653.0,10443.0,13.28125,-0.0483942908117752,-0.7342847585678101,0.0208842866122722,-0.3462581038475036
128,129,9667.0,10586.0,13.178294573643411,-0.0493581230633023,-0.6695192456245422,0.0903461202979087,-0.2444134950637817
129,130,9764.0,10646.0,13.076923076923078,-0.0487483530961791,-0.7030340433120728,0.0365759767591953,-0.3149410486221313
130,131,9860.0,10707.0,12.97709923664122,-0.0481481481481481,-0.5779914855957031,0.0425069481134414,-0.2464887946844101
131,132,9916.0,10808.0,12.87878787878788,-0.0492866407263294,-0.7342337965965271,0.0263217687606811,-0.3407951295375824
132,133,9990.0,10891.0,12.781954887218044,-0.0497854077253218,-0.7498038411140442,0.022819286212325,-0.3520826399326324
133,134,10008.0,11030.0,12.686567164179104,-0.0507030251384746,-0.5622087717056274,0.0331134013831615,-0.2479909807443618
134,135,10113.0,11082.0,12.592592592592592,-0.049492385786802,-0.6559249758720398,0.0364679992198944,-0.2914944887161255
135,136,10213.0,11139.0,12.5,-0.0482787573467674,-0.749639630317688,0.0288343671709299,-0.3459854423999786
136,137,10288.0,11221.0,12.408759124087592,-0.049375,-0.7498527765274048,0.0205117277801036,-0.3544146716594696
137,138,10331.0,11335.0,12.318840579710146,-0.0504549214226633,-0.7342271208763123,0.0211561135947704,-0.3459574580192566
138,139,10380.0,11443.0,12.23021582733813,-0.0515188834154351,-0.7498269081115723,0.023050207644701,-0.3518632352352142
139,140,10489.0,11491.0,12.142857142857142,-0.050346514472075,-0.6874203085899353,0.023959182202816,-0.319750964641571
140,141,10573.0,11564.0,12.05673758865248,-0.0497774180493727,-0.6993154287338257,0.0291553512215614,-0.320502370595932
141,142,10618.0,11676.0,11.971830985915492,-0.0508236239453595,-0.7342096567153931,0.0374756641685962,-0.3296291530132293
142,143,10675.0,11776.0,11.888111888111888,-0.0512769353551476,-0.765415370464325,0.0265452321618795,-0.3561624586582184
143,144,10731.0,11877.0,11.805555555555555,-0.0522979397781299,-0.7184837460517883,0.0159390587359666,-0.3433028161525726
144,145,10799.0,11966.0,11.724137931034482,-0.0527351436442345,-0.7029753923416138,0.0193223264068365,-0.3321653604507446
145,146,10870.0,12052.0,11.643835616438356,-0.0537319265338022,-0.624946653842926,0.0219634622335433,-0.2905098795890808
146,147,10888.0,12191.0,11.564625850340136,-0.0545419254658385,-0.6795485019683838,0.021206721663475,-0.3185675144195556
147,148,10977.0,12259.0,11.486486486486488,-0.053970701619121,-0.7341949343681335,0.0141729712486267,-0.35292449593544
148,149,10977.0,12416.0,11.409395973154362,-0.0549387442572741,-0.7030367255210876,0.0282201338559389,-0.3232982158660888
149,150,11009.0,12541.0,11.333333333333332,-0.055893536121673,-0.6716501116752625,0.02457857131958,-0.3112464845180511
150,151,11030.0,12677.0,11.258278145695364,-0.0568353474320241,-0.7030282020568848,0.0195409897714853,-0.3319731056690216
151,152,11166.0,12698.0,11.18421052631579,-0.0557223264540337,-0.6405077576637268,0.0103594055399298,-0.3098944723606109
152,153,11175.0,12846.0,11.11111111111111,-0.0566530003727171,-0.7810736298561096,0.0134035190567374,-0.377133309841156
153,154,11225.0,12953.0,11.03896103896104,-0.057037037037037,-0.6093349456787109,0.0133185908198356,-0.2913488745689392
154,155,11326.0,13009.0,10.967741935483872,-0.0559234731420161,-0.6404595971107483,0.0129344593733549,-0.3072953522205353
155,156,11376.0,13116.0,10.897435897435898,-0.0563071297989031,-0.671608567237854,0.0132099902257323,-0.3225942850112915
156,157,11466.0,13183.0,10.828025477707008,-0.0552325581395348,-0.7186453938484192,0.0139203872531652,-0.3454023003578186
157,158,11508.0,13298.0,10.759493670886076,-0.0559768869628024,-0.6557743549346924,0.0215565953403711,-0.3063305914402008
158,159,11538.0,13425.0,10.69182389937107,-0.0567121320890165,-0.702893078327179,0.0209630168974399,-0.3304835259914398
159,160,11556.0,13564.0,10.625,-0.0574384587941491,-0.7186197638511658,0.0087729534134268,-0.3505369424819946
160,161,11654.0,13623.0,10.559006211180124,-0.0563829787234042,-0.6093571186065674,0.0152647634968161,-0.2894138097763061
161,162,11701.0,13733.0,10.493827160493826,-0.0572586328400281,-0.702988862991333,0.019465634599328,-0.3320288062095642
162,163,11740.0,13851.0,10.429447852760736,-0.0579684763572679,-0.703021228313446,0.0160970799624919,-0.3354135453701019
163,164,11817.0,13931.0,10.365853658536585,-0.0588235294117647,-0.7812002897262573,0.008491993881762,-0.3821081519126892
164,165,11886.0,14019.0,10.303030303030305,-0.0596679349705984,-0.6873899102210999,0.0085695246234536,-0.3351254165172577
165,166,11953.0,14109.0,10.240963855421686,-0.0600068775790921,-0.7498568892478943,0.013249815441668,-0.3616786301136017
166,167,12027.0,14192.0,10.179640718562874,-0.060833902939166,-0.6874779462814331,0.0287517625838518,-0.3149872124195099
167,168,12133.0,14243.0,10.11904761904762,-0.0598029221882432,-0.7499260902404785,0.0137689560651779,-0.3611940741539001
168,169,12239.0,14294.0,10.059171597633137,-0.0587639311043566,-0.6873759627342224,0.0122381960973143,-0.3314497768878937
169,170,12336.0,14354.0,10.0,-0.05824102047667,-0.7342914342880249,0.0092743979766964,-0.3578713238239288
170,171,12458.0,14389.0,9.941520467836256,-0.0572429906542056,-0.718646764755249,0.015769749879837,-0.3435536324977875
171,172,12529.0,14475.0,9.883720930232558,-0.0575838035180882,-0.7499022483825684,0.0154998423531651,-0.3594512939453125
172,173,12666.0,14495.0,9.826589595375722,-0.056581986143187,-0.7655266523361206,0.0282980352640151,-0.3544653058052063
173,174,12776.0,14542.0,9.770114942528735,-0.0555919973761889,-0.7187101244926453,0.00623633665964,-0.3531187176704407
174,175,12827.0,14648.0,9.714285714285714,-0.0559360730593607,-0.6873881816864014,0.0125337895005941,-0.331160306930542
175,176,12958.0,14674.0,9.659090909090908,-0.0549610894941634,-0.64045649766922,0.0101858302950859,-0.3100424110889435
176,177,13017.0,14772.0,9.6045197740113,-0.0553047404063205,-0.780886709690094,0.0112607851624488,-0.3791825771331787
177,178,13126.0,14820.0,9.550561797752808,-0.0543617703656189,-0.734256386756897,0.0164797399193048,-0.3506484627723694
178,179,13223.0,14880.0,9.497206703910614,-0.0538903061224489,-0.7499578595161438,0.0058549395762383,-0.3691239953041076
179,180,13365.0,14895.0,9.444444444444445,-0.0529654297494449,-0.6717943549156189,0.0288300719112157,-0.3070670962333679
180,181,13424.0,14993.0,9.392265193370166,-0.0533123028391167,-0.7655227184295654,0.0068390131928026,-0.3759223520755768
181,182,13552.0,15022.0,9.34065934065934,-0.052383939774153,-0.7030656337738037,0.0140052866190671,-0.3375275433063507
182,183,13602.0,15129.0,9.289617486338798,-0.0531815346225826,-0.655789852142334,0.0179991107434034,-0.3098958134651184
183,184,13703.0,15185.0,9.239130434782608,-0.0522804840210983,-0.7342619895935059,0.0163906663656234,-0.3507403135299682
184,185,13723.0,15322.0,9.18918918918919,-0.052932098765432,-0.6876569390296936,0.016135811805725,-0.3276926577091217
185,186,13836.0,15366.0,9.13978494623656,-0.0520417562173779,-0.7186219096183777,0.0059596435166895,-0.3533513247966766
186,187,13856.0,15503.0,9.090909090909092,-0.0526878436163714,-0.79676353931427,0.0157178025692701,-0.3826639652252197
187,188,13910.0,15606.0,9.042553191489365,-0.0530233971437253,-0.7186946272850037,0.0111945495009422,-0.348152756690979
188,189,14020.0,15653.0,8.994708994708994,-0.0521305530371713,-0.765418529510498,0.0192392896860837,-0.3634699881076813
189,190,14067.0,15763.0,8.947368421052632,-0.0529005109708446,-0.6092885732650757,0.0047184354625642,-0.2999258637428283
190,191,14194.0,15793.0,8.900523560209423,-0.0520334928229665,-0.7811034917831421,0.0063817366026341,-0.3841699957847595
191,192,14269.0,15875.0,8.854166666666668,-0.0523653674501636,-0.7655206322669983,0.0048581236042082,-0.3779021799564361
192,193,14377.0,15924.0,8.808290155440414,-0.0514945250073986,-0.7186887860298157,0.0142712648957967,-0.3450731337070465
193,194,14490.0,15968.0,8.762886597938143,-0.0506478209658421,-0.6561514139175415,0.0172243285924196,-0.3108513653278351
194,195,14562.0,16053.0,8.717948717948717,-0.0509815411661295,-0.7655783891677856,0.007474286481738,-0.3753149211406708
195,196,14607.0,16165.0,8.673469387755102,-0.0517341882832993,-0.7342791557312012,0.0123052205890417,-0.3548343479633331
196,197,14699.0,16230.0,8.629441624365482,-0.0513192229631777,-0.6718076467514038,0.0045716762542724,-0.3313321471214294
197,198,14752.0,16334.0,8.585858585858585,-0.0516445470282746,-0.7186456918716431,0.0257373452186584,-0.3335855007171631
198,199,14850.0,16393.0,8.542713567839195,-0.0512342135476463,-0.6874240636825562,0.0135294394567608,-0.3301825821399688
199,200,14894.0,16506.0,8.5,-0.0519703026841804,-0.6405071020126343,0.0254676863551139,-0.2947858572006225
200,201,15006.0,16551.0,8.45771144278607,-0.0511508951406649,-0.7186763286590576,0.0052856048569083,-0.3540525734424591
201,202,15072.0,16642.0,8.415841584158416,-0.0518801243992083,-0.7186145782470703,0.0075465552508831,-0.3517607450485229
202,203,15173.0,16698.0,8.374384236453201,-0.0510548523206751,-0.6873860359191895,0.0103470254689455,-0.3333459794521332
203,204,15264.0,16764.0,8.333333333333332,-0.0502519596864501,-0.7498822212219238,0.0042293355800211,-0.3707117736339569
204,205,15356.0,16829.0,8.292682926829269,-0.0494566731680133,-0.6874423027038574,0.0220801159739494,-0.3216410279273987
205,206,15429.0,16913.0,8.25242718446602,-0.0497781475318912,-0.8123443722724915,0.0123515976592898,-0.393820583820343
206,207,15474.0,17025.0,8.212560386473431,-0.0503726193762075,-0.671870768070221,0.0185066610574722,-0.317428708076477
207,208,15576.0,17080.0,8.173076923076923,-0.049587912087912,-0.7342650294303894,0.0074393860995769,-0.3596931397914886
208,209,15617.0,17196.0,8.133971291866029,-0.050300710770913,-0.7342963218688965,0.0223941039294004,-0.3447540700435638
209,210,15711.0,17259.0,8.095238095238095,-0.0495238095238095,-0.8124381899833679,0.031006634235382,-0.3752124607563019
210,211,15763.0,17364.0,8.056872037914692,-0.0502301651773625,-0.7499082088470459,0.054522480815649,-0.3204316198825836
211,212,15895.0,17389.0,8.018867924528301,-0.0494475882511452,-0.6874159574508667,0.0104815233498811,-0.3332264423370361
212,213,15995.0,17446.0,7.981220657276995,-0.0486725663716814,-0.8280225992202759,0.0139685738831758,-0.400042712688446
213,214,16026.0,17572.0,7.943925233644859,-0.049252536038441,-0.7655712366104126,0.0062759662978351,-0.3765096664428711
214,215,16046.0,17709.0,7.906976744186046,-0.0498272654796704,-0.6717641949653625,0.020487155765295,-0.3153949379920959
215,216,16134.0,17778.0,7.87037037037037,-0.0494578153927532,-0.7343358397483826,0.0100974030792713,-0.3570705056190491
216,217,16189.0,17880.0,7.834101382488479,-0.0501447749407738,-0.796817421913147,0.0115416524931788,-0.3868670463562011
217,218,16252.0,17974.0,7.79816513761468,-0.0504454926624737,-0.6253008246421814,0.0178052764385938,-0.2948451340198517
218,219,16301.0,18082.0,7.76255707762557,-0.0510044351682755,-0.6717808842658997,0.0120365107432007,-0.3238539397716522
219,220,16387.0,18153.0,7.727272727272727,-0.0506361983900285,-0.7967280745506287,0.0098224030807614,-0.3885416388511657
220,221,16387.0,18310.0,7.6923076923076925,-0.0511892450879007,-0.718685507774353,0.0097746644169092,-0.349568098783493
221,222,16416.0,18438.0,7.657657657657657,-0.0517374517374517,-0.7178160548210144,0.0074763456359505,-0.351431667804718
222,223,16493.0,18518.0,7.623318385650224,-0.052395593133487,-0.8123120069503784,0.0206858329474926,-0.3854701817035675
223,224,16624.0,18544.0,7.5892857142857135,-0.0516449885233358,-0.6249176263809204,0.0145805859938263,-0.297878235578537
224,225,16753.0,18572.0,7.555555555555555,-0.0509141696292534,-0.8122714161872864,0.0169250573962926,-0.3892106413841247
225,226,16809.0,18673.0,7.52212389380531,-0.0515672396359959,-0.7655561566352844,0.007645693141967,-0.3751323819160461
226,227,16886.0,18753.0,7.488986784140969,-0.0518499874150516,-0.6874545812606812,0.004474660847336,-0.33925262093544
227,228,16896.0,18900.0,7.456140350877193,-0.0523809523809523,-0.7302302718162537,0.0241037644445896,-0.3410113751888275
228,229,16981.0,18972.0,7.423580786026202,-0.0516595957075118,-0.6865713000297546,0.0074714175425469,-0.3358142375946045
229,230,17073.0,19037.0,7.391304347826087,-0.0513043478260869,-0.6561344861984253,0.017082592472434,-0.3109846413135528
230,231,17172.0,19095.0,7.35930735930736,-0.0505937654626422,-0.7499239444732666,0.0026673588436096,-0.3722946047782898
231,232,17234.0,19190.0,7.327586206896551,-0.051231527093596,-0.7505697011947632,0.0105271954089403,-0.3647576570510864
