,episode,team_points,opponent_points,win,total_wins,win_rate,reward,avg_reward,policy_loss,value_loss,total_loss,epsilon,rewards
175,176,13787.0,13845.0,0,86,48.86363636363637,,0.01595146695914451,-0.2719331979751587,0.08070798218250275,-0.0552586168050766,0.5875475520422515,58.17500000000003
176,177,13855.0,13934.0,0,86,48.58757062146893,,0.014476268412438636,-0.1460239589214325,0.13681314885616302,0.06380116939544678,0.5857849093861247,53.070000000000036
177,178,13896.0,14050.0,0,86,48.31460674157304,,0.012946525515743766,-0.1073898896574974,0.05812103673815727,0.004426091909408569,0.5840275546579663,47.695000000000036
178,179,14022.0,14081.0,1,87,48.60335195530726,,0.014358628139346486,-0.09919049590826035,0.8955009579658508,0.8459057211875916,0.5822754719939924,53.17000000000004
179,180,14090.0,14170.0,0,87,48.333333333333336,,0.012851604278074876,-0.330138623714447,0.05197439342737198,-0.11309491842985153,0.5805286455780104,48.06500000000004
180,181,14221.0,14196.0,1,88,48.61878453038674,,0.014256451183825496,-0.2174360156059265,0.1298617422580719,0.021143734455108643,0.5787870596412764,53.59000000000004
181,182,14326.0,14248.0,1,89,48.9010989010989,,0.015578348332451043,-0.1606682538986206,0.06785789132118225,-0.012476235628128052,0.5770506984623526,58.85500000000004
182,183,14392.0,14339.0,0,89,48.63387978142077,,0.014154373024236049,-0.30392009019851685,0.03557227924466133,-0.11638776957988739,0.5753195463669655,53.73000000000004
183,184,14444.0,14444.0,0,89,48.369565217391305,,0.012707131620346104,-0.1474272459745407,0.05048389360308647,-0.023229729384183884,0.5735935877278646,48.46500000000004
184,185,14524.0,14521.0,1,90,48.64864864864865,,0.013887301999480664,-0.2621879577636719,0.46386730670928955,0.3327733278274536,0.571872806964681,53.48000000000004
185,186,14593.0,14609.0,0,90,48.38709677419355,,0.01250581545619024,-0.17144091427326202,0.2777705490589142,0.19205009937286377,0.5701571885437869,48.38500000000004
186,187,14655.0,14704.0,0,90,48.1283422459893,,0.011116255144032932,-0.2164630889892578,0.24822166562080383,0.13999012112617493,0.5684467169781556,43.22000000000004
187,188,14666.0,14850.0,0,90,47.87234042553192,,0.009612135176651318,-0.12435785681009293,0.15244972705841064,0.09027080237865448,0.5667413768272211,37.545000000000044
188,189,14785.0,14888.0,1,91,48.148148148148145,,0.01094267515923568,-0.18425396084785461,0.34362882375717163,0.2515018582344055,0.5650411526967395,42.950000000000045
189,190,14862.0,14968.0,0,91,47.89473684210526,,0.009574709742554277,-0.06421886384487152,0.03313408046960831,0.0010246485471725464,0.5633460292386493,37.935000000000045
190,191,14991.0,14996.0,1,92,48.167539267015705,,0.010911831198191422,-0.14934244751930237,0.05749627575278282,-0.017174948006868362,0.5616559911509333,43.44000000000005
191,192,15058.0,15086.0,0,92,47.91666666666667,,0.009583645911477881,-0.09396177530288696,0.3334200084209442,0.28643912076950073,0.5599710231774805,38.325000000000045
192,193,15146.0,15155.0,1,93,48.18652849740933,,0.01080906148867315,-0.14489921927452087,0.06444910168647766,-0.008000507950782776,0.5582911101079481,43.420000000000044
193,194,15235.0,15223.0,1,94,48.45360824742268,,0.012023042616451944,-0.14995938539505005,0.13373306393623352,0.058753371238708496,0.5566162367776242,48.52500000000005
194,195,15306.0,15309.0,0,94,48.205128205128204,,0.010667812423275238,-0.17962414026260376,0.044967107474803925,-0.044844962656497955,0.5549463880672914,43.450000000000045
195,196,15349.0,15423.0,0,94,47.95918367346938,,0.009309628543499522,-0.18801218271255493,0.6974005103111267,0.6033943891525269,0.5532815489030894,38.09500000000004
196,197,15420.0,15509.0,0,94,47.71573604060914,,0.008032108975918278,-0.1374198943376541,0.19933274388313293,0.13062280416488647,0.5516217042563801,33.02000000000004
197,198,15565.0,15521.0,1,95,47.97979797979798,,0.00936682808716708,-0.15278640389442444,0.14489305019378662,0.0684998482465744,0.549966839143611,38.68500000000004
198,199,15642.0,15601.0,0,95,47.73869346733669,,0.00811520848397205,-0.2135709971189499,0.06797055155038834,-0.03881494700908661,0.5483169386261801,33.67000000000004
199,200,15775.0,15625.0,1,96,48.0,,0.009368131868131877,-0.13055792450904846,0.027193576097488403,-0.03808538615703583,0.5466719878103016,39.21500000000004
200,201,15879.0,15678.0,1,97,48.258706467661696,,0.0105755053507729,-0.2053946703672409,0.03315257281064987,-0.06954476237297058,0.5450319718468707,44.47000000000004
201,202,15937.0,15777.0,0,97,48.01980198019802,,0.009297892493488051,-0.11347140371799469,0.040185920894145966,-0.01654978096485138,0.5433968759313301,39.26500000000004
202,203,15991.0,15880.0,0,97,47.783251231527096,,0.008021692996934697,-0.2780945599079132,0.07983094453811646,-0.05921633541584015,0.5417666853035361,34.020000000000046
203,204,16054.0,15974.0,0,97,47.549019607843135,,0.006775821596244142,-0.3082910180091858,0.04697122052311897,-0.10717429220676422,0.5401413852476254,28.865000000000045
204,205,16074.0,16111.0,0,97,47.3170731707317,,0.005417733302303943,-0.3014073669910431,0.0433986634016037,-0.10730502009391785,0.5385209610918825,23.280000000000044
205,206,16169.0,16173.0,1,98,47.57281553398058,,0.006590593141797971,-0.3753420114517212,0.11038174480199814,-0.07728926092386246,0.5369053982086068,28.445000000000043
206,207,16190.0,16309.0,0,98,47.34299516908212,,0.005275663206459064,-0.12073782831430435,0.020038975402712822,-0.0403299406170845,0.535294682013981,22.870000000000044
207,208,16270.0,16386.0,1,99,47.59615384615385,,0.00640592694693316,-0.17627640068531036,0.16814404726028442,0.08000584691762924,0.5336887979679391,27.885000000000044
208,209,16384.0,16429.0,1,100,47.84688995215311,,0.007602927721866433,-0.17629563808441162,0.06027986854314804,-0.02786795049905777,0.5320877315740353,33.240000000000045
209,210,16466.0,16504.0,1,101,48.095238095238095,,0.008681106826944897,-0.21174579858779907,0.11610092967748642,0.010228030383586884,0.5304914683793133,38.27500000000005
210,211,16534.0,16593.0,0,101,47.867298578199055,,0.00749096657633244,-0.15381793677806854,0.08652083575725555,0.009611867368221283,0.5288999939741753,33.170000000000044
211,212,16594.0,16690.0,0,101,47.64150943396226,,0.0062930065212502915,-0.1993417739868164,0.04713202640414238,-0.05253886058926582,0.5273132939922528,27.985000000000046
212,213,16669.0,16772.0,0,101,47.417840375586856,,0.005138826690550839,-0.19927318394184113,0.3621983528137207,0.26256176829338074,0.525731354110276,22.950000000000045
213,214,16786.0,16812.0,1,102,47.66355140186916,,0.006319134701159688,-0.18541890382766724,0.10608264058828354,0.01337318867444992,0.5241541600479452,28.335000000000043
214,215,16833.0,16922.0,0,102,47.44186046511628,,0.005091793850917948,-0.17022837698459625,0.7810747623443604,0.6959605813026428,0.5225816975678014,23.020000000000042
215,216,16882.0,17030.0,0,102,47.22222222222222,,0.0039041850220264416,-0.24106410145759583,0.047553494572639465,-0.07297855615615845,0.521013952475098,17.725000000000044
216,217,16958.0,17111.0,0,102,47.004608294930875,,0.002785698618118018,-0.24606512486934662,0.05560106411576271,-0.0674314945936203,0.5194509106176727,12.700000000000044
217,218,16995.0,17231.0,0,102,46.788990825688074,,0.0015913062472695597,-0.09708371758460999,0.03893188387155533,-0.009609974920749664,0.5178925578858197,7.285000000000044
218,219,17092.0,17291.0,1,103,47.03196347031963,,0.0027126386773983126,-0.1240130215883255,0.02578989788889885,-0.0362166129052639,0.5163388802121622,12.470000000000043
219,220,17155.0,17385.0,0,103,46.81818181818182,,0.0015785498489426075,-0.18744610249996185,0.13083386421203613,0.037110812962055206,0.5147898635715258,7.315000000000043
220,221,17255.0,17442.0,1,104,47.05882352941176,,0.002692886309907596,-0.1647806614637375,0.09783396124839783,0.015443630516529083,0.5132454939808112,12.530000000000044
221,222,17314.0,17540.0,0,104,46.846846846846844,,0.0015699914383561736,-0.18077753484249115,0.030696693807840347,-0.05969207361340523,0.5117057574988688,7.3350000000000435
222,223,17382.0,17629.0,0,104,46.63677130044843,,0.0015679777682770508,-0.20241932570934296,1.0780706405639648,0.9768610000610352,0.5101706402263723,7.3350000000000435
223,224,17485.0,17683.0,1,105,46.875,,0.0026783053012561305,-0.2986774742603302,0.1053379625082016,-0.0440007746219635,0.5086401283056932,12.580000000000044
224,225,17562.0,17763.0,0,105,46.666666666666664,,0.002667514843087372,-0.0881136879324913,0.030516263097524643,-0.013540580868721008,0.5071142079207761,12.580000000000044
225,226,17707.0,17775.0,1,106,46.902654867256636,,0.0038532206969377073,-0.2354593276977539,0.7251303791999817,0.6074007153511047,0.5055928652970137,18.245000000000044
226,227,17823.0,17816.0,1,107,47.136563876651984,,0.004969492951819913,-0.1082322746515274,0.06058993190526962,0.00647379457950592,0.5040760867011227,23.620000000000044
227,228,17914.0,17882.0,1,108,47.368421052631575,,0.006023679798826497,-0.3438224792480469,0.07667475193738937,-0.09523648768663406,0.5025638584410194,28.745000000000044
228,229,17992.0,17961.0,0,108,47.161572052401745,,0.004955124191191827,-0.15901976823806763,0.34503525495529175,0.26552537083625793,0.5010561668656963,23.740000000000045
229,230,18095.0,18015.0,1,109,47.391304347826086,,0.006003521126760573,-0.17045950889587402,0.12327215820550919,0.038042403757572174,0.49955299836509925,28.985000000000046
230,231,18138.0,18129.0,0,109,47.18614718614719,,0.004875180524035495,-0.29771754145622253,0.10258907824754715,-0.04626969248056412,0.49805433937000393,23.630000000000045
231,232,18235.0,18189.0,1,110,47.41379310344828,,0.0059217016029593185,-0.17703141272068024,0.0919962078332901,0.0034805014729499817,0.4965601763518939,28.815000000000044
232,233,18308.0,18273.0,0,110,47.21030042918455,,0.004864864864864874,-0.2848665118217468,0.10205485671758652,-0.040378399193286896,0.49507049582283824,23.760000000000044
233,234,18375.0,18363.0,0,110,47.008547008547005,,0.0038035495716034367,-0.14846083521842957,0.6223511695861816,0.5481207370758057,0.49358528433536975,18.645000000000046
234,235,18480.0,18415.0,1,111,47.23404255319149,,0.004841060943510842,-0.21057984232902527,0.5591424703598022,0.4538525342941284,0.49210452848236363,23.910000000000046
235,236,18510.0,18542.0,0,111,47.03389830508475,,0.003716965906798476,-0.205179363489151,0.07032176852226257,-0.03226791322231293,0.49062821489691655,18.425000000000047
236,237,18510.0,18699.0,0,111,46.835443037974684,,0.0025401929260450255,-0.15784776210784912,1.485303521156311,1.4063796997070312,0.4891563302522258,12.640000000000047
237,238,18603.0,18763.0,1,112,47.05882352941176,,0.00356127352823389,-0.07611221820116043,0.034806281328201294,-0.0032498277723789215,0.48768886126146915,17.785000000000046
238,239,18662.0,18861.0,0,112,46.86192468619247,,0.0025114701775384093,-0.15295735001564026,0.08543280512094498,0.008954130113124847,0.48622579467768473,12.590000000000046
239,240,18772.0,18908.0,1,113,47.083333333333336,,0.003545544554455455,-0.21889717876911163,0.04967769235372543,-0.05977089703083038,0.4847671172936517,17.905000000000047
240,241,18901.0,18936.0,1,114,47.30290456431535,,0.004619179163378067,-0.16965508460998535,0.2115740031003952,0.12674646079540253,0.4833128159417707,23.410000000000046
241,242,18929.0,19065.0,0,114,47.107438016528924,,0.003520448289421952,-0.10272182524204254,0.049523722380399704,-0.0018371902406215668,0.4818628774939454,17.905000000000047
242,243,18961.0,19190.0,0,114,46.913580246913575,,0.002436826640548491,-0.13257253170013428,0.2634804844856262,0.19719421863555908,0.48041728886146357,12.440000000000047
243,244,19021.0,19287.0,0,114,46.72131147540984,,0.0014158860265417737,-0.09050639718770981,0.06311286240816116,0.01785966381430626,0.4789760369948792,7.255000000000048
244,245,19055.0,19410.0,0,114,46.53061224489796,,0.0014060077519379938,-0.2076812982559204,0.11349400132894516,0.009653352200984955,0.47753910888389456,7.255000000000048
245,246,19187.0,19435.0,1,115,46.7479674796748,,0.0024700656624179313,-0.2677876055240631,0.11068415641784668,-0.023209646344184875,0.4761064915572429,12.790000000000049
246,247,19271.0,19508.0,1,116,46.963562753036435,,0.0034337117567827687,-0.13903144001960754,0.09298358112573624,0.023467861115932465,0.4746781720825711,17.84500000000005
247,248,19334.0,19602.0,0,116,46.774193548387096,,0.002433365292425704,-0.21249771118164062,0.4503757953643799,0.34412693977355957,0.4732541375663234,12.690000000000047
248,249,19376.0,19717.0,0,116,46.58634538152611,,0.0013997706860309665,-0.20498543977737427,0.032471172511577606,-0.07002154737710953,0.4718343751536244,7.325000000000047
249,250,19466.0,19784.0,1,117,46.800000000000004,,0.002360531309297922,-0.21621762216091156,0.1778271198272705,0.06971830874681473,0.47041887202816357,12.440000000000047
250,251,19538.0,19869.0,0,117,46.613545816733065,,0.0013946671709531102,-0.17080622911453247,0.2217465043067932,0.13634338974952698,0.4690076154120791,7.375000000000047
251,252,19615.0,19949.0,0,117,46.42857142857143,,0.00044477949491142994,-0.18972726166248322,0.13661210238933563,0.041748471558094025,0.46760059256584285,2.3600000000000474
252,253,19697.0,20024.0,1,118,46.6403162055336,,0.0013889932381668008,-0.20798997581005096,0.3806265592575073,0.27663156390190125,0.4661977907881453,7.3950000000000475
253,254,19812.0,20066.0,1,119,46.8503937007874,,0.0023881714392663387,-0.195926234126091,0.8268691301345825,0.7289060354232788,0.4647991974157809,12.760000000000048
254,255,19945.0,20090.0,1,120,47.05882352941176,,0.0034024163568773325,-0.1211562529206276,0.09370023012161255,0.03312210366129875,0.46340479982353355,18.30500000000005
255,256,19978.0,20214.0,0,120,46.875,,0.002380511300481669,-0.16904035210609436,0.10335233807563782,0.018832162022590637,0.46201458542406293,12.85000000000005
256,257,20053.0,20296.0,0,120,46.69260700389105,,0.001442946824224529,-0.17401690781116486,0.17335841059684753,0.0863499566912651,0.4606285416677907,7.815000000000049
257,258,20080.0,20426.0,0,120,46.51162790697674,,0.000423183072677102,-0.10674384236335754,0.297461599111557,0.24408967792987823,0.45924665604278736,2.3000000000000496
258,259,20179.0,20484.0,1,121,46.71814671814672,,0.0013763066202090682,-0.1496870517730713,0.14184412360191345,0.06700059771537781,0.457868916074659,7.50500000000005
259,260,20245.0,20575.0,0,121,46.53846153846154,,0.0004335154826958196,-0.12336236238479614,0.10489091277122498,0.043209731578826904,0.45649530932643506,2.3800000000000496
260,261,20307.0,20670.0,0,121,46.36015325670498,,0.00043335761107065723,-0.17089763283729553,0.16584846377372742,0.08039964735507965,0.45512582339845575,2.3800000000000496
261,262,20404.0,20730.0,1,122,46.56488549618321,,0.0013729582577132575,-0.20085695385932922,0.03946761414408684,-0.060960862785577774,0.45376044592826037,7.565000000000049
262,263,20496.0,20795.0,1,123,46.7680608365019,,0.0022969795623078403,-0.1385820060968399,0.13701482117176056,0.0677238181233406,0.4523991645904756,12.700000000000049
263,264,20633.0,20815.0,1,124,46.96969696969697,,0.003295782263878884,-0.18146124482154846,0.05427642911672592,-0.03645419329404831,0.45104196709670413,18.28500000000005
264,265,20790.0,20815.0,1,125,47.16981132075472,,0.004309758281110125,-0.1525828093290329,0.13788025081157684,0.061588846147060394,0.449688841195414,24.07000000000005
265,266,20837.0,20925.0,0,125,46.99248120300752,,0.0033467166309778815,-0.09677526354789734,0.6248583793640137,0.5764707326889038,0.4483397746718278,18.75500000000005
266,267,20942.0,20977.0,1,126,47.19101123595505,,0.004271741063489249,-0.17021067440509796,0.2649088203907013,0.1798034906387329,0.4469947553478123,24.02000000000005
267,268,20959.0,21117.0,0,126,47.01492537313433,,0.003262141084721739,-0.2789551317691803,0.04660244286060333,-0.09287512302398682,0.44565377108176885,18.40500000000005
268,269,21025.0,21208.0,0,126,46.84014869888476,,0.0023462897526501858,-0.15381820499897003,0.13481000065803528,0.05790089815855026,0.44431680976852356,13.28000000000005
269,270,21151.0,21239.0,1,127,47.03703703703704,,0.003292083552747069,-0.15704259276390076,0.17517675459384918,0.0966554582118988,0.44298385933921797,18.755000000000052
270,271,21192.0,21355.0,0,127,46.86346863468634,,0.0023407977606718076,-0.27202680706977844,0.050276823341846466,-0.08573658019304276,0.4416549077612003,13.380000000000052
271,272,21252.0,21452.0,0,127,46.69117647058824,,0.001429194279734924,-0.19634106755256653,0.25038474798202515,0.15221421420574188,0.4403299430379167,8.195000000000054
272,273,21273.0,21588.0,0,127,46.52014652014652,,0.0004554937413073806,-0.12226905673742294,0.05940195173025131,-0.0017325766384601593,0.43900895320880295,2.6200000000000534
273,274,21410.0,21608.0,1,128,46.715328467153284,,0.0014217639923756807,-0.15973995625972748,0.08411377668380737,0.004243798553943634,0.43769192634917653,8.205000000000053
274,275,21470.0,21705.0,0,128,46.54545454545455,,0.0005199724517906428,-0.17123696208000183,0.04792308062314987,-0.037695400416851044,0.436378850570129,3.0200000000000538
275,276,21571.0,21761.0,1,129,46.73913043478261,,0.0014152076896670194,-0.18386206030845642,0.03420500457286835,-0.05772602558135986,0.4350697140184186,8.245000000000054
276,277,21633.0,21856.0,0,129,46.57039711191336,,0.0005270362765229388,-0.14540500938892365,0.11453352123498917,0.041831016540527344,0.43376450487636337,3.0800000000000542
277,278,21699.0,21947.0,0,129,46.402877697841724,,-0.0003488570453769952,-0.09362834692001343,0.08080118894577026,0.03398701548576355,0.43246321136173427,-2.0449999999999458
278,279,21794.0,22009.0,1,130,46.59498207885305,,0.0005305220200646241,-0.1425350159406662,1.062687873840332,0.9914203882217407,0.43116582172764906,3.1200000000000543
279,280,21859.0,22101.0,0,130,46.42857142857143,,0.0005286343612334893,-0.2036670744419098,0.06114933639764786,-0.04068420082330704,0.42987232426246613,3.1200000000000543
280,281,21936.0,22181.0,0,130,46.263345195729535,,0.0005286343612334893,-0.12689681351184845,0.10330680012702942,0.039858393371105194,0.42858270728967873,3.1200000000000543
281,282,22024.0,22250.0,1,131,46.45390070921986,,0.0013876689189189278,-0.151046484708786,0.11394789814949036,0.03842465579509735,0.4272969591678097,8.215000000000053
282,283,22093.0,22338.0,0,131,46.28975265017668,,0.0005254294375210599,-0.17896053194999695,0.10097118467092514,0.011490918695926666,0.4260150682903063,3.1200000000000534
283,284,22131.0,22457.0,0,131,46.12676056338028,,0.0005254294375210599,-0.3171509802341461,0.09297294914722443,-0.06560254096984863,0.4247370230854354,3.1200000000000534
284,285,22235.0,22510.0,1,132,46.31578947368421,,0.0014016736401673729,-0.27111005783081055,0.09833928197622299,-0.03721574693918228,0.4234628120161791,8.375000000000053
285,286,22337.0,22565.0,1,133,46.50349650349651,,0.002270982813282171,-0.2417387068271637,0.08659633994102478,-0.03427301347255707,0.42219242358013054,13.610000000000053
286,287,22360.0,22699.0,0,133,46.34146341463415,,0.0013400432540342793,-0.2390500158071518,0.09102866053581238,-0.02849634736776352,0.4209258463093902,8.055000000000053
287,288,22486.0,22730.0,1,134,46.52777777777778,,0.0022441532592469816,-0.1966310739517212,0.12230593711137772,0.02399040013551712,0.419663068770462,13.530000000000053
288,289,22574.0,22799.0,1,135,46.71280276816609,,0.003079530423280432,-0.19518345594406128,0.1004134863615036,0.0028217583894729614,0.4184040795641506,18.625000000000053
289,290,22658.0,22872.0,1,136,46.89655172413793,,0.003891536565324577,-0.27242299914360046,0.17376890778541565,0.03755740821361542,0.41714886732545814,23.680000000000053
290,291,22756.0,22931.0,1,137,47.07903780068728,,0.004731279698508939,-0.242911234498024,0.05787859112024307,-0.06357702612876892,0.41589742072348174,28.875000000000053
291,292,22800.0,23044.0,0,137,46.917808219178085,,0.003843515191114024,-0.10178271681070328,0.09046104550361633,0.039569687098264694,0.4146497284613113,23.530000000000054
292,293,22860.0,23141.0,0,137,46.75767918088737,,0.002987785016286654,-0.20666702091693878,0.45191237330436707,0.34857887029647827,0.41340577927592737,18.345000000000056
293,294,22917.0,23241.0,0,137,46.59863945578231,,0.002132185774602153,-0.32329052686691284,0.061720747500658035,-0.09992451965808868,0.41216556193809956,13.130000000000056
294,295,23020.0,23295.0,1,138,46.779661016949156,,0.0029661016949152634,-0.2092951536178589,0.03982933238148689,-0.06481824815273285,0.41092906525228523,18.375000000000057
295,296,23085.0,23387.0,0,138,46.62162162162162,,0.002130672674605738,-0.24084416031837463,0.310977041721344,0.19055496156215668,0.40969627805652836,13.240000000000057
296,297,23160.0,23469.0,0,138,46.464646464646464,,0.0013163805551099082,-0.4166679382324219,0.05622633919119835,-0.1521076261997223,0.40846718922235875,8.205000000000057
297,298,23259.0,23527.0,1,139,46.644295302013425,,0.002145256758918582,-0.18620622158050537,0.185562402009964,0.0924592912197113,0.40724178765469166,13.410000000000057
298,299,23294.0,23649.0,0,139,46.48829431438127,,0.0012721327165417223,-0.12179883569478989,1.5750181674957275,1.5141187906265259,0.4060200622917276,7.975000000000057
299,300,23347.0,23753.0,0,139,46.33333333333333,,0.00043133523628291427,-0.14914727210998535,0.2952927052974701,0.22071906924247742,0.4048020021048524,2.7200000000000575
300,301,23428.0,23829.0,1,140,46.51162790697674,,0.001224699557242261,-0.2100745588541031,0.21347564458847046,0.10843836516141891,0.40358759609853784,7.745000000000058
301,302,23475.0,23939.0,0,140,46.35761589403973,,0.00038309947974145633,-0.25201570987701416,0.16555045545101166,0.03954260051250458,0.4023768333102422,2.4300000000000574
302,303,23567.0,24004.0,1,141,46.53465346534654,,0.0011892784153435085,-0.3127334713935852,0.0734592154622078,-0.08290752023458481,0.4011697028103115,7.565000000000057
303,304,23695.0,24033.0,1,142,46.71052631578947,,0.0020470219435736767,-0.14711037278175354,0.10271313041448593,0.02915794402360916,0.3999661937018806,13.060000000000057
304,305,23823.0,24062.0,1,143,46.885245901639344,,0.002891538101916792,-0.26674750447273254,0.39765530824661255,0.26428157091140747,0.39876629512077494,18.555000000000057
305,306,23931.0,24111.0,1,144,47.05882352941176,,0.003706293706293715,-0.2810039222240448,0.04708478972315788,-0.09341716766357422,0.3975699962354126,23.85000000000006
306,307,23988.0,24211.0,0,144,46.90553745928339,,0.0028873566780291383,-0.12098409980535507,0.05282784253358841,-0.007664207369089127,0.3963772862467064,18.63500000000006
307,308,24058.0,24298.0,0,144,46.75324675324675,,0.0020933106751120124,-0.11636553704738617,0.6554593443870544,0.5972765684127808,0.39518815438796623,13.550000000000058
308,309,24165.0,24348.0,1,145,46.92556634304207,,0.002901710060083201,-0.24740973114967346,0.1789936125278473,0.05528874695301056,0.3940025899248023,18.835000000000058
309,310,24293.0,24377.0,1,146,47.096774193548384,,0.0037270220588235385,-0.11809375882148743,0.06346398591995239,0.004417106509208679,0.3928205821550279,24.33000000000006
310,311,24352.0,24475.0,0,146,46.94533762057878,,0.0029227126928364224,-0.20194177329540253,0.0642034038901329,-0.03676748275756836,0.39164212040856283,19.13500000000006
311,312,24428.0,24556.0,0,146,46.794871794871796,,0.002149276466108158,-0.18793417513370514,0.035810474306344986,-0.058156613260507584,0.39046719404733715,14.110000000000058
312,313,24485.0,24656.0,0,146,46.64536741214057,,0.0013510024301336661,-0.13803640007972717,0.07881814986467361,0.009799949824810028,0.38929579246519513,8.895000000000058
313,314,24593.0,24705.0,1,147,46.81528662420382,,0.0021493486822175187,-0.24035616219043732,0.0544220507144928,-0.06575603038072586,0.38812790508779954,14.190000000000058
314,315,24703.0,24752.0,1,148,46.98412698412698,,0.0029379424612140472,-0.0991390123963356,0.04302763566374779,-0.006541870534420013,0.38696352137253615,19.50500000000006
315,316,24780.0,24832.0,0,148,46.835443037974684,,0.0021766561514195673,-0.15985062718391418,0.0629124790430069,-0.017012834548950195,0.38580263080841853,14.490000000000059
316,317,24825.0,24944.0,0,148,46.68769716088328,,0.0013713301378070787,-0.1866203248500824,0.15898141264915466,0.06567125022411346,0.3846452229159933,9.155000000000058
317,318,24863.0,25063.0,0,148,46.540880503144656,,0.0005601194921583358,-0.2103315144777298,0.1246533915400505,0.019487634301185608,0.3834912872472453,3.7500000000000577
318,319,24937.0,25146.0,0,148,46.39498432601881,,-0.00019288054810842153,-0.2017841339111328,0.039285559207201004,-0.0616065077483654,0.3823408133855036,-1.2949999999999422
319,320,25020.0,25220.0,1,149,46.5625,,0.0005554732632202722,-0.17199422419071198,0.1357775628566742,0.04978045076131821,0.38119379094534706,3.7500000000000577
320,321,25056.0,25341.0,0,149,46.41744548286604,,-0.0002474516176687756,-0.2680482268333435,1.0122483968734741,0.87822425365448,0.380050209572511,-1.674999999999942
321,322,25145.0,25409.0,1,150,46.58385093167702,,0.0005053034767236386,-0.2433570921421051,0.033719126135110855,-0.087959423661232,0.3789100589437935,3.4300000000000583
322,323,25186.0,25525.0,0,150,46.43962848297213,,-0.0002857772553629065,-0.18777185678482056,0.37048912048339844,0.27660319209098816,0.3777733287669621,-1.9449999999999417
323,324,25309.0,25559.0,1,151,46.60493827160494,,0.0005128956623681212,-0.1712554693222046,0.17876407504081726,0.09313634037971497,0.37664000878066123,3.5000000000000586
324,325,25362.0,25663.0,0,151,46.46153846153846,,-0.0002557936160909403,-0.1411503553390503,0.08732179552316666,0.01674661785364151,0.37551008875431924,-1.7549999999999413
325,326,25454.0,25728.0,1,152,46.62576687116564,,0.0004912790697674503,-0.27386027574539185,0.2990272343158722,0.16209709644317627,0.37438355848805627,3.3800000000000585
326,327,25524.0,25815.0,0,152,46.48318042813456,,-0.00024717309365032496,-0.22557564079761505,0.05439910665154457,-0.058388713747262955,0.3732604078125921,-1.7049999999999415
327,328,25605.0,25891.0,1,153,46.646341463414636,,0.00047997686858465506,-0.28115221858024597,0.042442429810762405,-0.09813368320465088,0.37214062658915437,3.320000000000059
328,329,25665.0,25988.0,0,153,46.504559270516715,,-0.0002689257390050383,-0.3166012167930603,0.07945671677589417,-0.07884389162063599,0.3710242047093869,-1.8649999999999407
329,330,25805.0,26005.0,1,154,46.666666666666664,,0.0005378657487091307,-0.2402244508266449,0.0652662068605423,-0.05484601855278015,0.3699111320952587,3.7500000000000595
330,331,25934.0,26033.0,1,155,46.82779456193353,,0.0013238449434987926,-0.14983001351356506,0.061980731785297394,-0.012934274971485138,0.36880139869897294,9.25500000000006
331,332,25977.0,26147.0,0,155,46.68674698795181,,0.0005563480741797517,-0.10361885279417038,0.4427906274795532,0.39098119735717773,0.367694994502876,3.900000000000059
332,333,26027.0,26254.0,0,155,46.546546546546544,,-0.00019704083084363938,-0.04921715334057808,0.0637308657169342,0.039122290909290314,0.3665919095193674,-1.3849999999999412
333,334,26113.0,26325.0,1,156,46.706586826347305,,0.0005235527809307689,-0.2587766945362091,0.0604715570807457,-0.06891679018735886,0.36549213379080925,3.690000000000059
334,335,26231.0,26364.0,1,157,46.865671641791046,,0.001282286520818639,-0.21756064891815186,0.08458849042654037,-0.024191834032535553,0.3643956573894368,9.085000000000058
335,336,26312.0,26440.0,1,158,47.023809523809526,,0.0019862049549549633,-0.17930972576141357,0.3757266104221344,0.2860717475414276,0.3633024704172685,14.110000000000058
336,337,26426.0,26483.0,1,159,47.18100890207715,,0.0027330805953383963,-0.20258018374443054,0.20707297325134277,0.1057828813791275,0.3622125630060167,19.46500000000006
337,338,26497.0,26569.0,0,159,47.0414201183432,,0.0020151239322223863,-0.11896838247776031,0.030587531626224518,-0.02889665961265564,0.3611259253169986,14.390000000000061
338,339,26514.0,26709.0,0,159,46.902654867256636,,0.0012255586592178856,-0.15388263761997223,0.10800980031490326,0.031068481504917145,0.3600425475410476,8.77500000000006
339,340,26618.0,26762.0,1,160,47.05882352941176,,0.0019494233708489733,-0.20138032734394073,0.4809702932834625,0.38028013706207275,0.3589624198984244,14.030000000000062
340,341,26734.0,26803.0,1,161,47.214076246334315,,0.002689535689535698,-0.25294604897499084,0.06022227928042412,-0.066250741481781,0.35788553263872913,19.40500000000006
341,342,26843.0,26851.0,1,162,47.368421052631575,,0.003416286464814055,-0.20946447551250458,0.08738506585359573,-0.017347171902656555,0.35681187604081294,24.71000000000006
342,343,26916.0,26935.0,0,162,47.23032069970846,,0.002710660598538141,-0.1833241581916809,0.3597445487976074,0.26808246970176697,0.3557414404126905,19.65500000000006
343,344,27000.0,27008.0,1,163,47.383720930232556,,0.003399367175677543,-0.24770015478134155,0.1352905035018921,0.011440426111221313,0.35467421609145244,24.71000000000006
344,345,27028.0,27137.0,0,163,47.2463768115942,,0.002628661374212984,-0.15893611311912537,2.395824670791626,2.316356658935547,0.35361019344317807,19.205000000000062
