,team_points,opponent_points,win_rate,avg_reward
0,100.0,57.0,63.69426751592356,0.3727024567788898
1,176.0,138.0,56.05095541401274,0.3456315346713135
2,219.0,252.0,46.496815286624205,0.3069884273795641
3,277.0,351.0,44.10828025477707,0.2572772188820765
4,311.0,474.0,39.61783439490446,0.2474394904458599
5,383.0,559.0,40.65817409766454,0.2389203153534363
6,429.0,670.0,39.03548680618744,0.2221826851225848
7,520.0,736.0,41.40127388535032,0.2322092534514533
8,590.0,823.0,41.75513092710545,0.234157902532958
9,631.0,939.0,40.191082802547776,0.2149871850178901
10,724.0,1003.0,41.92240880138969,0.218549475528615
11,810.0,1074.0,42.99363057324841,0.2173150757895204
12,827.0,1214.0,40.51935325820676,0.1971169963124371
13,879.0,1319.0,39.99090081892629,0.1913816612809832
14,984.0,1371.0,41.783439490445865,0.1952344623245747
15,1045.0,1467.0,41.60031847133758,0.1956300894944771
16,1132.0,1537.0,42.41288872236793,0.1985780601779738
17,1181.0,1645.0,41.79051663128096,0.1998019714188598
18,1244.0,1739.0,41.70298357358364,0.2007119573371158
19,1274.0,1866.0,40.57324840764331,0.1968875172368506
20,1365.0,1932.0,41.40127388535032,0.1995416038799051
21,1456.0,1998.0,42.15402431962941,0.2053578814270351
22,1521.0,2090.0,42.12129603987815,0.2029525780740773
23,1572.0,2196.0,41.71974522292994,0.2013181944059817
24,1591.0,2334.0,40.53503184713376,0.1942101806582086
25,1660.0,2422.0,40.66634002939736,0.1961864449687602
26,1699.0,2540.0,40.08020759613116,0.1944890183994721
27,1794.0,2602.0,40.8098271155596,0.2023295502233493
28,1941.0,2612.0,42.631232154623326,0.2106908238458251
29,2019.0,2691.0,42.86624203821656,0.2111744018142676
30,2063.0,2804.0,42.38750770495172,0.2063356814442992
31,2097.0,2927.0,41.73964968152866,0.2050576379561804
32,2166.0,3015.0,41.80660104226983,0.2073808047541208
33,2281.0,3057.0,42.73136005994755,0.2166529317077302
34,2358.0,3137.0,42.911737943585074,0.2188218444955337
35,2423.0,3229.0,42.86978060863411,0.2193356016266761
36,2516.0,3293.0,43.31210191082803,0.2217183990704462
37,2586.0,3380.0,43.34562520952062,0.2213254242232704
38,2659.0,3464.0,43.42642495508738,0.2216832998399129
39,2722.0,3558.0,43.34394904458599,0.219368042664008
40,2807.0,3630.0,43.60727046760913,0.2218415307233069
41,2962.0,3632.0,44.91962390051562,0.2257319780643776
42,3084.0,3667.0,45.68212116723448,0.2287619617590124
43,3178.0,3730.0,46.0046323103648,0.2322529520882237
44,3229.0,3836.0,45.70417551309271,0.2308459708505755
45,3270.0,3952.0,45.2783162558848,0.226911542086773
46,3385.0,3994.0,45.87342458327687,0.2276803031239989
47,3493.0,4043.0,46.35084925690021,0.2286353046644572
48,3559.0,4134.0,46.262836344728974,0.22616562655949
49,3633.0,4217.0,46.28025477707006,0.2270898855617517
50,3696.0,4311.0,46.15961034095167,0.2280286025279798
51,3796.0,4368.0,46.496815286624205,0.230129058043235
52,3900.0,4421.0,46.86936666266074,0.2290898752550013
53,4024.0,4454.0,47.46402453408823,0.230647025551484
54,4097.0,4538.0,47.44643891140706,0.2283901285848962
55,4163.0,4629.0,47.349863512283896,0.2271274310293543
56,4179.0,4770.0,46.69795507877975,0.2242858274430504
57,4291.0,4815.0,47.12277619152208,0.2279555638281938
58,4415.0,4848.0,47.66274425132247,0.2282146330968147
59,4473.0,4947.0,47.48407643312102,0.2277501626660414
60,4508.0,5069.0,47.071107862587446,0.2237806326244201
61,4568.0,5166.0,46.92829258269982,0.2236679877645577
62,4608.0,5283.0,46.58780709736124,0.2225547682177833
63,4719.0,5329.0,46.96457006369427,0.2236669287999375
64,4803.0,5402.0,47.06516413522783,0.2247166317331761
65,4884.0,5478.0,47.13375796178344,0.2247043628360245
66,4929.0,5590.0,46.8580663561175,0.2232486043519827
67,5011.0,5665.0,46.9370550768078,0.2234007369391734
68,5112.0,5721.0,47.1891442813625,0.2236265322223719
69,5269.0,5721.0,47.94358507734304,0.2271222319736937
70,5331.0,5816.0,47.82452677850543,0.2270109908949623
71,5462.0,5842.0,48.31917905166313,0.2293509970900536
72,5570.0,5891.0,48.59959863886223,0.2318933780361356
73,5649.0,5969.0,48.622826648304354,0.2314308500556118
74,5756.0,6019.0,48.88322717622081,0.2307509833842581
75,5856.0,6076.0,49.07810928595374,0.2303615126954651
76,5908.0,6181.0,48.87087434858135,0.2301449534409686
77,5973.0,6273.0,48.7751102400784,0.2308789536573991
78,6060.0,6343.0,48.85914698056922,0.2299673679604809
79,6112.0,6448.0,48.66242038216561,0.2298684754735711
80,6126.0,6591.0,48.17173861759849,0.2282896958213545
81,6206.0,6668.0,48.20568587851484,0.2284368029919248
82,6264.0,6767.0,48.06998695418617,0.22912075119048
83,6359.0,6829.0,48.218077039733096,0.2283068072260593
84,6498.0,6847.0,48.69239415511428,0.2330446232535317
85,6540.0,6962.0,48.43726855280699,0.2323347689428105
86,6599.0,7060.0,48.31246796983674,0.2317165101523229
87,6674.0,7142.0,48.30631152287203,0.23030743059785
88,6813.0,7160.0,48.75831961640306,0.2313877972374358
89,6938.0,7192.0,49.10120311394196,0.2321846337210845
90,6938.0,7349.0,48.5616294533492,0.2283765941703059
91,7004.0,7440.0,48.49072279147051,0.2282632159129174
92,7030.0,7571.0,48.14738716526265,0.2272095287309395
93,7051.0,7707.0,47.777476622848624,0.2245791879613058
94,7096.0,7819.0,47.57626550452565,0.2233006731801141
95,7204.0,7868.0,47.79723991507431,0.2241606766029357
96,7270.0,7959.0,47.737868540284985,0.223226758672524
97,7306.0,8080.0,47.48472637462629,0.2226461900991498
98,7416.0,8127.0,47.71279675738275,0.2229916191753276
99,7483.0,8217.0,47.66242038216561,0.22319147643365
100,82.0,75.0,52.22929936305732,0.42729754322111024
101,134.0,180.0,42.675159235668794,0.3595721668068743
102,196.0,275.0,41.6135881104034,0.3439490445859873
103,332.0,296.0,52.86624203821656,0.3491874516340262
104,430.0,355.0,54.77707006369427,0.36596178343949093
105,500.0,442.0,53.07855626326964,0.3486704378424127
106,651.0,448.0,59.23566878980891,0.37462192648471715
107,686.0,570.0,54.61783439490446,0.35306670115425676
108,744.0,669.0,52.653927813163484,0.34270478447637426
109,823.0,747.0,52.4203821656051,0.33557489786078665
110,921.0,806.0,53.32947307469601,0.3239646721757871
111,949.0,935.0,50.3715498938429,0.3106149714818354
112,1054.0,987.0,51.64135227829495,0.31945731695292984
113,1125.0,1073.0,51.18289353958144,0.3153706782225382
114,1233.0,1122.0,52.35668789808917,0.3212391107641543
115,1269.0,1243.0,50.51751592356688,0.30769975006046946
116,1353.0,1316.0,50.69314349943799,0.30823090328650093
117,1435.0,1391.0,50.77848549186129,0.3092201516248688
118,1469.0,1514.0,49.245725779416695,0.29323913310328825
119,1565.0,1575.0,49.84076433121019,0.2908135793551773
120,1599.0,1698.0,48.49863512283895,0.28311658710159376
121,1668.0,1786.0,48.29183555298205,0.2859506280798357
122,1754.0,1857.0,48.5738022708391,0.2854006335121034
123,1830.0,1938.0,48.56687898089172,0.28054278593187393
124,1867.0,2058.0,47.56687898089172,0.26793290731493635
125,1988.0,2094.0,48.7016168544831,0.26950067339726297
126,2060.0,2179.0,48.59636706770465,0.26674804831707266
127,2135.0,2261.0,48.56687898089172,0.2688028648431881
128,2240.0,2313.0,49.19833077092027,0.2717137483304095
129,2318.0,2392.0,49.21443736730361,0.27187441864585365
130,2398.0,2469.0,49.27059790425313,0.27736955329649393
131,2481.0,2543.0,49.38296178343949,0.2764149932844975
132,2568.0,2613.0,49.56572090330052,0.2769533042911087
133,2669.0,2669.0,50.0,0.275433421391107
