,episode,team_points,opponent_points,win,total_wins,win_rate,reward,avg_reward,policy_loss,value_loss,total_loss,rewards
0,1,124.0,33.0,1,1,100.0,,0.1616666666666666,,,,2.91
1,2,144.0,170.0,0,1,50.0,,-0.0074285714285714,-0.0277092233300209,0.5758863091468811,0.5620316863059998,-0.2599999999999998
2,3,189.0,282.0,0,1,33.33333333333333,,-0.0563461538461538,-0.0281155742704868,0.4798508286476135,0.4657930433750152,-2.93
3,4,274.0,354.0,0,1,25.0,,-0.0115942028985507,-0.0281814094632864,0.3368748724460602,0.3227841556072235,-0.7999999999999998
4,5,344.0,441.0,0,1,20.0,,-0.0345348837209302,-0.0284030679613351,0.4172260761260986,0.4030245542526245,-2.97
5,6,488.0,454.0,1,2,33.33333333333333,,0.0033009708737864,-0.0281306356191635,0.2392137199640274,0.2251484096050262,0.3400000000000003
6,7,565.0,534.0,1,3,42.85714285714285,,-0.0139669421487603,-0.0282301846891641,0.1876837164163589,0.1735686212778091,-1.6899999999999995
7,8,648.0,608.0,1,4,50.0,,0.0028776978417266,-0.0286117047071456,0.1375609934329986,0.1232551410794258,0.4000000000000003
8,9,805.0,608.0,1,5,55.55555555555556,,0.0254487179487179,-0.0289885327219963,0.3072406351566314,0.292746365070343,3.9700000000000006
9,10,856.0,714.0,1,6,60.0,,0.0073958333333333,-0.0283557027578353,0.2524089813232422,0.2382311224937439,1.4200000000000008
10,11,952.0,775.0,1,7,63.63636363636363,,0.0180382775119617,-0.0285779330879449,0.1336799710988998,0.1193910017609596,3.770000000000001
11,12,1077.0,807.0,1,8,66.66666666666666,,0.0295154185022026,-0.0290438644587993,0.3174388408660888,0.3029169142246246,6.700000000000001
12,13,1106.0,935.0,1,9,69.23076923076923,,0.0152049180327868,-0.0276757832616567,0.0139556750655174,0.000117783434689,3.710000000000001
13,14,1242.0,956.0,1,10,71.42857142857143,,0.0262835249042145,-0.0284602977335453,0.028781084343791,0.0145509354770183,6.860000000000001
14,15,1272.0,1083.0,1,11,73.33333333333333,,0.0139928057553956,-0.0293280165642499,0.4497052431106567,0.4350412487983703,3.8900000000000015
15,16,1320.0,1192.0,1,12,75.0,,0.0043389830508474,-0.0297404807060956,0.0109502486884593,-0.0039199916645884,1.2800000000000016
